1.8626451,-1.9825783
1.9639144,-1.97758
1.5828583,-1.8714067
1.9090202,-1.9779873
1.9526126,-1.9661896
1.9347284,-1.9732473
1.9030809,-1.982928
1.8871844,-1.9628351
1.9652205,-1.9388282
1.9283552,-1.9922523
1.4368079,-1.7870514
1.7595682,-1.964335
1.9553034,-1.9866111
1.9381247,-1.9655149
1.7798569,-1.9695996
1.9450026,-1.9516335
1.8906071,-1.9653053
1.8020494,-1.9559927
1.4740615,-1.8821554
1.9464674,-1.9850138
1.9124875,-1.9993428
1.9348738,-1.9876822
1.8226049,-1.9164617
1.024046,-1.5992166
1.5191679,-1.9025426
1.903852,-1.9853423
1.6500573,-1.9597927
1.9577055,-1.977036
1.8266456,-1.9658698
1.9166241,-1.9320067
1.9460964,-1.9828176
1.8491673,-1.9641023
1.9691195,-1.9944429
1.9363477,-1.991687
1.94262,-1.9580952
1.9588621,-1.9851869
1.524579,-1.7084717
1.9621437,-1.9639274
1.9658637,-1.9630738
1.9253511,-1.9789535
1.6748719,-1.9678593
1.9499278,-1.97996
1.855484,-1.9404571
1.9119265,-1.9952089
1.8706174,-1.9409095
1.4277663,-1.6724169
1.8067381,-1.954159
1.9011624,-1.9866257
1.9430523,-1.9894887
1.9335947,-1.9730682
1.5763791,-1.924932
1.2392414,-1.8282369
1.8625422,-1.9433657
1.9109867,-1.9735672
1.950952,-1.9849502
1.1171551,-1.9855821
1.9569414,-1.9523438
1.9043431,-1.9846685
1.9477146,-1.9844143
1.6810424,-1.908654
1.9322727,-1.9501326
1.9297783,-1.9864895
1.314476,-1.6682385
1.6430187,-1.8113415
1.8716793,-1.9688505
1.9662211,-1.9881718
1.8375382,-1.8900352
1.9116442,-1.9742392
1.4975457,-1.9214386
1.9712057,-1.9814491
1.9263415,-1.9746331
1.896138,-1.9825834
1.91694,-1.9673971
1.5720026,-1.9340432
1.3388457,-1.9748969
1.8302546,-1.9870172
1.6544714,-1.9495136
1.9573526,-1.9617728
1.9574633,-1.9908775
1.9107537,-1.9666345
1.9202936,-1.9632764
1.9339738,-1.9782968
1.942662,-1.9873042
1.9469576,-1.9702106
1.8951159,-1.969215
1.8974802,-1.9815549
1.395401,-1.7312052
1.9521146,-1.9763156
1.9404938,-1.9965662
1.899698,-1.9448068
1.9351225,-1.996459
1.9402626,-1.9347222
1.9476686,-1.9485133
1.8359075,-1.9657032
1.8344109,-1.9798285
1.8797314,-1.994131
1.9248497,-1.9934938
1.3089788,-1.9344264
1.7700758,-1.9780098
1.9338875,-1.9999024
1.9219582,-1.9938998
1.8544154,-1.902809
1.9037802,-1.9831678
1.3876824,-1.8684381
1.9566088,-1.9737191
1.6558793,-1.8825965
1.6263747,-1.868908
1.9196961,-1.989243
1.9138191,-1.9947237
1.9396648,-1.9868407
1.968607,-1.9700645
1.9390256,-1.9370819
1.8961325,-1.9830683
1.9187906,-1.9874136
1.2663383,-1.7633212
0.9994805,-1.7062101
1.8847268,-1.9704235
1.9626818,-1.9779568
1.9415033,-1.9876465
1.919261,-1.9698797
1.893642,-1.9437883
1.4489782,-1.5935724
1.9112725,-1.98779
1.969697,-1.9932709
1.9073701,-1.9984514
1.9250894,-1.9907792
1.8976188,-1.9501653
1.9301324,-1.9909568
1.9342644,-1.9839746
1.9245951,-1.9969605
1.7546794,-1.9633901
1.8086522,-1.928603
1.7720635,-1.9745024
1.369447,-1.8771689
1.8410068,-1.9312003
1.8155935,-1.9777024
1.7587671,-1.980297
1.937206,-1.992227
1.8352964,-1.9977765
1.9319363,-1.9848319
1.8942351,-1.9089502
1.7325075,-1.946397
1.9410353,-1.9884951
1.871645,-1.9760237
0.9098079,-1.465323
1.9709992,-1.9903156
1.8838685,-1.9752797
1.9100082,-1.9601644
1.3676796,-1.5284826
1.8989847,-1.9890965
1.9670398,-1.9746349
1.9729524,-1.9920954
1.9315705,-1.96447
1.7878377,-1.976438
1.5797222,-1.7489104
1.9470272,-1.979484
1.8549166,-1.8877898
1.9004495,-1.9959403
1.8951714,-1.9658027
1.9118671,-1.972614
1.7371492,-1.968525
1.9402101,-1.9743944
1.8977084,-1.9856867
1.9313695,-1.9795055
1.9373648,-1.9781221
1.9249191,-1.9765537
1.8629405,-1.9284928
1.9291728,-1.9618055
1.9074986,-1.976805
1.977036,-1.9809352
1.9509399,-1.9602197
1.7859004,-1.9698617
1.9264817,-1.9659303
1.9606097,-1.9471698
1.8816619,-1.9921517
1.9554632,-1.997094
1.9746432,-1.9691174
1.9386363,-1.9566388
1.7776694,-1.9356443
1.2950661,-1.8745928
1.9595666,-1.9872091
1.9455113,-1.954877
1.9153993,-1.9737003
1.9096329,-1.9838905
1.9442647,-1.9925027
1.8794835,-1.9723206
1.1581094,-1.8720112
1.9026134,-1.9898584
1.8334324,-1.9963578
1.8623886,-1.9925373
1.9208341,-1.991705
1.9653909,-1.9934624
1.8486173,-1.9537009
1.0970781,-1.7953643
1.879283,-1.9883375
1.9004109,-1.9837976
1.8991954,-1.9889395
1.8425233,-1.9860128
1.9315553,-1.9422367
1.9609094,-1.9793001
1.878695,-1.9667962
1.9628568,-1.9288899
1.9233387,-1.9499297
1.9517741,-1.9764562
1.8687351,-1.9601606
1.365797,-1.8370456
1.9537718,-1.9811108
1.8565919,-1.8841333
1.8831456,-1.9350768
1.9547482,-1.9677595
1.933738,-1.9904269
1.9228368,-1.9626095
1.7143843,-1.9155444
1.9301398,-1.9945089
1.9768479,-1.9917458
1.863492,-1.9803559
1.8091128,-1.8786389
1.4888241,-1.9656742
1.923358,-1.9922502
0.6238177,-1.6767927
1.866792,-1.9581975
1.8698883,-1.9606795
1.8766391,-1.9761935
1.8366101,-1.9803263
1.9507985,-1.9761121
1.91714,-1.9759907
1.93522,-1.9810294
1.9365168,-1.9467223
1.9078708,-1.9864107
1.6913681,-1.9206225
1.9167705,-1.9674755
1.8956671,-1.9634131
1.9480655,-1.9776945
1.9105957,-1.9636828
1.9583652,-1.9942027
1.8736272,-1.9607837
1.9178264,-1.9856648
1.900327,-1.9529073
1.9342985,-1.9831512
1.7766864,-1.9372187
1.914093,-1.937213
1.9340582,-1.947633
1.8265011,-1.9844393
1.9268792,-1.9765908
1.9782917,-1.9867334
1.8913755,-1.9622885
1.5126619,-1.9279104
1.9400177,-1.9928612
1.9088175,-1.9727442
1.925241,-1.9417815
1.9597108,-1.9705971
1.9123852,-1.989789
1.961457,-1.971686
1.9657724,-1.9995252
1.9168172,-1.9886115
1.9812338,-1.9991412
1.9584134,-1.9791498
1.7340136,-1.9799707
1.890806,-1.8608574
1.92999,-1.993906
1.7088368,-1.9482906
1.8960655,-1.968263
1.9622657,-1.9991611
1.9698675,-1.9670941
1.9375672,-1.9653945
1.9257483,-1.9753758
1.9159617,-1.9894028
1.7338223,-1.9000437
1.9282799,-1.9809655
1.8709638,-1.9593079
1.9411159,-1.9832407
1.8249946,-1.8917063
1.8981299,-1.9520102
1.6487923,-1.6017207
1.9098547,-1.9545988
1.8989656,-1.9636935
1.8609633,-1.9761329
1.9497917,-1.9765528
1.9266765,-1.999085
1.9601235,-1.9926833
1.8829033,-1.9609501
1.2945635,-1.4785402
1.893213,-1.9644558
1.8288481,-1.9513686
1.9378164,-1.9662255
1.9421632,-1.9872802
0.49739695,-1.4117593
1.9477684,-1.9876989
1.9548335,-1.9620544
1.8983111,-1.9920186
1.9223809,-1.973918
1.9325311,-1.9823139
1.909678,-1.9754295
1.8956227,-1.915062
1.6750555,-1.9783944
1.8912559,-1.9964659
1.6216161,-1.9268514
1.7287691,-1.8789428
1.9454839,-1.9732183
1.9297156,-1.9735407
1.9530666,-1.9894035
1.9320776,-1.9867754
1.9698944,-1.9776882
1.7080178,-1.9652867
1.8213208,-1.94707
1.8815267,-1.9981842
1.8629601,-1.9451884
1.8872933,-1.9372109
1.8932767,-1.9724356
1.9021146,-1.9350653
1.947706,-1.9840559
1.9605751,-1.9464223
1.9352121,-1.9953947
1.943377,-1.9934661
1.8395169,-1.9513713
1.9609206,-1.9878088
1.9333518,-1.9868048
1.7984672,-1.9962252
1.8740907,-1.9891809
1.0683112,-1.7533242
1.8848405,-1.9154998
1.9363472,-1.9522796
1.830241,-1.9822791
1.3521426,-1.8866487
1.6632099,-1.9070774
1.9589462,-1.9738795
1.9258151,-1.9889939
1.9468572,-1.9886855
1.348041,-1.869702
1.9594254,-1.9943868
1.9452808,-1.9910434
1.9724891,-1.9706455
1.7507002,-1.9117621
1.972563,-1.997014
1.9295547,-1.9929262
1.8316996,-1.952423
1.9555738,-1.9316902
1.9617479,-1.9718107
1.9612367,-1.9823773
1.9550557,-1.9514784
1.9758449,-1.9679712
1.376329,-1.8954383
1.729933,-1.9663372
1.9181302,-1.9953593
1.9429915,-1.9881388
1.9797573,-1.9792054
1.9233387,-1.9094285
1.502018,-1.8560753
1.954076,-1.9762541
1.8590403,-1.9849706
1.9452975,-1.98071
1.9127247,-1.9346426
1.8916016,-1.9833425
1.9343631,-1.9761939
1.9302602,-1.95893
1.936213,-1.9883459
1.9469938,-1.9350352
1.9642441,-1.9961537
1.7500753,-1.8967118
1.9766948,-1.984394
1.7408712,-1.9163915
1.943366,-1.933533
1.8637037,-1.9757881
1.9423549,-1.8828225
1.941284,-1.9968754
1.8990381,-1.9928236
1.914252,-1.9847003
1.8558991,-1.9504238
1.9615023,-1.9974897
1.7375939,-1.9653951
1.8877299,-1.9759645
1.960247,-1.9473928
1.3558166,-1.7696471
1.9409771,-1.9709895
1.9251146,-1.9416175
1.9639289,-1.9427596
1.842879,-1.9584801
1.9085703,-1.9876305
1.912519,-1.9696102
1.1833332,-1.9280692
1.9594979,-1.9995815
1.9576378,-1.9626709
1.8903916,-1.9427798
1.8801811,-1.9872165
1.795579,-1.8631197
1.95853,-1.9859188
1.7208049,-1.8451586
1.4667556,-1.7685804
1.9456487,-1.9923757
1.9163673,-1.9482433
1.6304505,-1.840131
1.1923935,-1.7562194
1.854234,-1.9468997
1.8972979,-1.9488118
1.7018199,-1.974183
1.8572617,-1.967676
1.5912819,-1.9177402
1.8724716,-1.9975234
1.8529503,-1.9456744
1.5568736,-1.7489388
1.9797394,-1.9933536
1.1922803,-1.9651922
1.9033425,-1.9922339
1.8842416,-1.9903669
1.6778276,-1.8939663
1.9028986,-1.9255346
1.8975806,-1.9223832
1.8952179,-1.9704003
1.8480613,-1.9376374
1.9491765,-1.985187
1.4759483,-1.748022
1.9442852,-1.9595072
1.8996167,-1.9789975
1.7948325,-1.9543977
1.7871199,-1.9550346
1.8216693,-1.9863882
1.9281328,-1.9771093
1.936043,-1.9783901
1.9333799,-1.9237562
1.9773188,-1.9980767
1.8373766,-1.9650944
1.8695745,-1.9839668
1.8753393,-1.9715489
1.9142346,-1.979878
1.9630814,-1.9909824
1.4895496,-1.8763065
1.9667902,-1.9839143
1.9244418,-1.9530355
1.9369185,-1.9749054
1.9018133,-1.985228
1.89656,-1.9805694
1.9672086,-1.9674826
1.9123831,-1.9692911
1.9309938,-1.950875
1.9471998,-1.9652226
1.946965,-1.9564449
1.7705317,-1.9377329
0.9980943,-1.7027141
1.9171774,-1.9794173
1.8727801,-1.9336998
1.9202821,-1.9937422
1.9332373,-1.9656001
1.784374,-1.9350325
1.8685498,-1.9968996
1.5060246,-1.7134345
1.9535618,-1.9617931
1.5835853,-1.9854562
1.5788448,-1.9823533
1.6913753,-1.928414
1.9543197,-1.9838036
1.9046202,-1.9609935
1.9597697,-1.9984657
1.3380864,-1.9092329
1.9428294,-1.9333776
1.8843207,-1.9603146
1.9498749,-1.9788551
1.95998,-1.9910682
1.8823202,-1.8690947
1.8783476,-1.9885478
1.7793965,-1.9094194
1.8951719,-1.989101
1.5466869,-1.8290408
1.9740016,-1.9285747
1.6442347,-1.8690841
1.9622958,-1.9628913
1.9502971,-1.9837167
1.9162936,-1.9685775
1.8998632,-1.9758712
1.8768237,-1.9643234
1.9386413,-1.9823431
1.9479356,-1.9779602
1.9012156,-1.9574367
1.9631722,-1.9514619
1.9681873,-1.9853916
1.7202988,-1.9708931
1.3477485,-1.7620091
1.8331959,-1.9788191
1.8762212,-1.9338622
1.9227777,-1.967205
1.9253659,-1.9914975
1.8860621,-1.971903
1.8762786,-1.9989034
1.8147905,-1.9403535
1.8403697,-1.9578487
1.9201329,-1.9476631
1.0115352,-1.9534659
1.8841367,-1.9724859
1.9293196,-1.9738586
1.9536512,-1.9854165
1.2417266,-1.8571215
1.704541,-1.9438121
1.420867,-1.7433413
1.3314226,-1.8995535
1.622575,-1.9575675
1.9696927,-1.9951907
1.8865428,-1.9917256
1.9370825,-1.9219584
1.8416784,-1.9520729
1.9720054,-1.9926656
1.9138854,-1.988069
1.9540668,-1.9508921
1.8859522,-1.9435687
1.8857169,-1.8865371
1.9760003,-1.9651631
1.9492412,-1.9987748
1.956264,-1.9428786
1.972328,-1.9965787
1.6805608,-1.8266331
1.9041827,-1.9778234
1.8924165,-1.98445
1.9237998,-1.9857053
1.9387615,-1.9629561
1.7983875,-1.8501507
1.8651621,-1.9784368
1.6493227,-1.6933572
0.5822742,-0.92831874
1.925539,-1.9727033
1.9439778,-1.9854276
1.9661629,-1.9723805
1.8987784,-1.9747032
1.932096,-1.948723
1.9420822,-1.9872636
1.9330668,-1.9625605
1.9262033,-1.9932525
1.8211591,-1.9730961
1.9488485,-1.995574
1.9147224,-1.976632
1.9313552,-1.9854102
1.9376018,-1.9845588
1.6378894,-1.9573042
1.831589,-1.9513227
1.8692856,-1.9956146
1.9146721,-1.9766238
1.965009,-1.9365082
1.6225181,-1.8874904
1.9211159,-1.9580336
1.9643335,-1.9418063
1.8602948,-1.9534248
1.872359,-1.9660858
1.9608028,-1.9912688
1.7771053,-1.9682224
1.9087484,-1.9628341
1.8108647,-1.9728312
1.9780521,-1.9402407
1.7399814,-1.9472768
1.9096911,-1.9967057
1.9200358,-1.9683255
1.8814328,-1.9655439
1.9317405,-1.9375501
1.594075,-1.9475799
1.9514391,-1.9564811
1.908128,-1.9987297
1.839005,-1.9601674
1.9575,-1.9935895
1.930969,-1.9429483
1.9468865,-1.9699949
1.9356925,-1.8960623
1.7297323,-1.9766663
1.9256516,-1.9692827
1.9067173,-1.9706945
1.9221485,-1.9614354
1.8716226,-1.9787204
1.9357355,-1.9588536
1.9827616,-1.9263084
1.9626107,-1.9864725
