-1.5579649,-3.875058,0.5493739,5.6680336,0.98381644,0.27924368,2.644761,-2.0978458
-1.6286294,-3.5466151,0.46759397,5.7563396,0.9691184,0.26247567,2.6202047,-2.1091897
-1.7343373,-3.4188457,0.46864963,5.840003,0.89025897,0.25399762,2.6351764,-1.8265642
-1.6424491,-3.5067194,0.3116266,5.794026,1.1322731,0.3024702,2.61338,-2.051574
-1.7052573,-3.3614058,0.09225716,5.7380543,1.3733124,0.22578125,2.4505181,-2.0087738
-2.030847,-3.1420703,0.1809588,5.7505336,1.1454254,0.18079866,2.6863992,-2.270731
-1.803768,-3.3315399,0.08991818,5.61763,1.3851273,0.20235948,2.5692277,-2.0668292
-1.8123258,-3.3348837,0.05562777,5.3873363,1.7517531,0.23664896,2.5227287,-2.1002162
-1.9577857,-3.2624452,-0.06067537,5.4251733,1.7618985,0.21164255,2.5131226,-2.1583936
-2.0536525,-3.0843222,-0.01158501,5.2979407,1.7422528,0.19393009,2.5884352,-2.1315267
-1.6098247,-3.7046087,0.34951013,5.4276786,1.4828978,0.29370332,2.4891453,-2.0094504
-2.1680782,-3.1896768,0.41460848,5.1618643,1.527697,0.12656239,2.524856,-2.0535254
-2.084792,-3.2225664,0.24551523,4.968295,1.8909189,0.20634548,2.636191,-2.1807272
-1.5228171,-3.4229512,0.81496793,4.8513584,1.6025817,0.23120625,2.572424,-1.8158456
-2.0220416,-3.1261196,0.96039826,4.8415494,1.3356768,0.18747082,2.6445591,-2.2522628
-1.9267098,-3.1864262,0.8943444,4.964283,1.2897042,0.22442006,2.6106007,-2.0549872
-1.9413714,-3.1884851,0.6435967,5.277311,1.2811712,0.2443333,2.533147,-2.202308
-1.96334,-3.0551,0.78169334,5.374622,1.0474592,0.17444316,2.5497334,-2.120671
-2.23917,-2.904328,0.93299484,5.1563034,0.9846333,0.17207585,2.6075068,-2.1314104
-1.7198744,-3.4917276,0.92569953,5.316977,0.8771004,0.22044086,2.4736466,-2.0657725
-1.7756046,-3.5320582,0.7238804,5.5534935,0.89676315,0.25560287,2.5972295,-2.1240683
-1.8853741,-3.2147782,0.5493039,5.820063,0.80750155,0.24840456,2.612204,-2.146726
-1.9618425,-3.0230641,0.6923412,5.824112,0.67338395,0.23860647,2.6994734,-2.0608778
-1.9825321,-3.2323377,0.20883489,5.8543715,1.0361673,0.1741738,2.5694106,-2.1593702
-1.9008723,-3.2583377,0.14418526,6.0068355,0.96614397,0.1688927,2.625182,-2.1135046
-1.8404521,-3.1839995,0.19484574,6.085104,0.9618229,0.2454981,2.5786567,-2.1156404
-1.8502527,-3.3053892,0.20503244,6.1008997,0.87185633,0.19272938,2.7501075,-2.0643873
-1.8762363,-3.1013172,0.2516682,6.207888,0.77639514,0.23794319,2.5244567,-2.1423163
-2.1584268,-2.9678752,-0.062868804,6.3650875,0.8162867,0.20817807,2.6225152,-2.1718338
-2.0122378,-3.231334,0.2601831,6.2775817,0.5915668,0.18995222,2.5300193,-2.0533497
-2.0380993,-3.1755552,0.34070677,6.4521747,0.3008443,0.23177093,2.6217043,-2.0804143
-2.1349113,-3.0127897,0.3546442,6.6971874,0.042346094,0.14624965,2.6843915,-2.0164022
-2.182978,-2.8006227,0.37724736,6.6198306,0.099354416,0.22537093,2.733883,-2.1617386
-2.2038648,-2.843471,0.4522215,6.3917265,0.21883944,0.13426733,2.5773528,-1.9555967
-2.113913,-3.0005496,0.2231517,6.5262265,0.39215925,0.2352017,2.6189427,-2.0771868
-2.2007587,-2.8892717,0.24629262,6.4256573,0.37257263,0.17068465,2.5204315,-2.0280206
-2.158747,-2.8779862,0.43337333,6.317916,0.29022875,0.20569463,2.6372998,-2.0597334
-2.1024992,-2.7563937,0.39485568,6.165335,0.618959,0.22146286,2.6671174,-2.0554335
-2.120714,-2.9379036,0.50488824,5.6290283,0.8360359,0.12884226,2.5514054,-1.897692
-2.1283743,-3.0178463,0.57956886,5.3089533,1.1718285,0.17936656,2.6871004,-2.0359228
-2.284722,-2.78201,0.54625505,5.595487,0.96761703,0.24283624,2.5012624,-2.053534
-1.9281372,-3.1886437,0.43040383,5.663082,1.0374562,0.19156523,2.6450658,-2.1284697
-1.9277864,-3.2762835,0.48412982,5.8143606,0.8806717,0.20924874,2.5577786,-2.084911
-2.2549179,-2.778286,0.2294446,5.771704,1.0743481,0.12600593,2.6538203,-2.0654829
-2.413582,-2.505431,0.49703175,5.6474533,0.9892508,0.24154514,2.6166368,-2.0032547
-2.4521098,-2.4363546,0.44212228,5.41007,1.2995566,0.2139719,2.5347295,-2.028231
-2.7534957,-2.3359609,0.3376868,5.3175015,1.3687496,0.2014156,2.6307518,-2.0738661
