2.8559976,1.3910651,0.47619063
2.900443,1.031697,0.3938421
2.8674352,1.1176263,0.54084957
3.1750486,0.7953756,0.41216034
3.1533906,0.8047345,0.3294742
2.9381065,0.87783134,0.4500656
3.0381613,0.78977454,0.42493767
2.933135,1.1139348,0.44407022
3.2832866,0.80805266,0.4378295
3.17906,0.9257742,0.3921081
3.0490282,0.7217919,0.37340784
3.125505,1.2719404,0.43591708
2.9976182,1.3355225,0.46242812
2.8695464,1.3013017,0.3472675
3.0591142,0.7033299,0.31828642
3.049541,1.4608295,0.46256387
3.1540635,1.2800378,0.41155624
3.2428327,0.9955095,0.4389808
3.207948,1.0131756,0.40154484
3.1777115,1.2068586,0.57581574
3.4226327,0.674585,0.43165934
3.1434896,0.7170219,0.49906245
3.2041576,1.0591044,0.43862987
3.1425712,1.098397,0.42936856
3.0307815,1.1668212,0.5084799
3.098221,0.9181689,0.38817617
2.946057,1.0254525,0.47627366
2.952395,1.1316209,0.5358039
3.0539262,1.3843389,0.42962593
3.0548983,0.99476194,0.38887852
3.1257868,1.3130665,0.50334036
2.833877,1.2000425,0.41375798
2.8283393,1.028795,0.46941048
3.0211973,1.3801955,0.43891767
3.189739,1.126735,0.40161118
3.0866137,1.0886573,0.4601544
3.0187807,1.2774915,0.4670173
3.2736528,0.93406534,0.47508493
3.1458778,0.9875173,0.3236311
3.2589836,0.7996901,0.37384823
3.041313,1.0354925,0.41228598
3.1716123,0.96258366,0.47485745
2.8534698,1.3416373,0.43452471
3.3258352,0.9221352,0.462559
3.1352708,1.0334338,0.4420589
2.9322956,1.4076107,0.41356236
2.8943696,1.0747001,0.45435733
2.9789755,0.9751574,0.4561485
2.92071,0.8932353,0.48905414
2.9682803,1.3772359,0.47111785
3.042273,0.64627266,0.3769598
3.0679111,0.93737864,0.38381642
2.9483871,1.1651922,0.47433317
2.9695213,0.96678376,0.4264843
2.95607,0.87051183,0.40226918
3.3176656,0.9983316,0.4384287
3.048011,1.2554173,0.4696971
3.347449,0.86540586,0.4439237
3.1058173,0.9084432,0.42503476
3.136581,0.9120803,0.44667405
2.9564724,1.0016637,0.532527
3.182013,0.673931,0.39940047
3.37757,0.85600436,0.43178666
3.111021,1.1250184,0.47145486
3.0863042,1.358971,0.43930477
2.9268403,0.7879745,0.5186293
3.0330682,1.0875589,0.452753
2.9541812,1.1904107,0.5187347
2.9651346,0.8822072,0.43003035
3.0975628,1.1229427,0.5736153
3.0485377,1.0240774,0.35351646
3.1228142,1.107749,0.46056533
3.1208384,0.9270687,0.44603053
3.2067957,0.9342318,0.45340937
2.9745002,1.0256332,0.4341905
2.9341805,0.96278375,0.41711575
2.8043652,1.1177394,0.4794215
3.06994,1.3136173,0.3819124
3.2550974,1.1264908,0.48253673
3.1109393,0.95203644,0.4472685
3.2494915,0.7016158,0.46532044
2.9922457,1.182651,0.49519414
3.2228162,1.1341896,0.44111234
3.1497016,1.4043272,0.45144498
2.977676,0.93318766,0.4385761
3.1421337,0.93537325,0.33986723
3.225593,0.8347355,0.4445101
3.2086704,0.68920666,0.4443193
2.9596865,1.3347251,0.50383043
3.2367656,0.6780023,0.38318762
2.980677,1.5478755,0.48070323
3.0453753,1.0421698,0.422993
2.9168227,1.4646494,0.42761016
3.0214267,1.3449924,0.47019792
3.2416747,0.97428745,0.48600572
3.031328,1.1954627,0.4414683
3.2338989,0.9063293,0.36862534
2.9478903,0.9341681,0.5929719
3.0740623,0.966239,0.39812076
3.0587678,0.84672266,0.43447772
3.2911122,1.1474726,0.3894055
3.020074,1.5128957,0.43780255
2.9349616,1.0044876,0.45842862
2.8899035,1.0507793,0.5720186
2.8982382,0.9705428,0.42242092
3.0255551,1.1249256,0.41154432
2.9463396,1.1420282,0.4429075
3.0319633,1.1207905,0.47605446
2.852037,1.1469685,0.40512216
3.088604,0.88241506,0.41078758
2.8570318,1.0304772,0.46868414
3.027699,0.95755285,0.45286784
2.8650522,1.2341211,0.49585056
2.9957654,1.0897951,0.40965316
3.2219129,1.3423288,0.5178422
3.0714726,0.9782484,0.5983689
2.8903377,0.948547,0.4706847
