3.2803993,1.2287776,0.59147394
2.9965081,1.5595294,0.50736463
3.0330038,1.286671,0.39856684
3.3638859,0.63415223,0.4173393
3.1265736,1.1140136,0.59821427
2.983556,0.9517192,0.49430376
3.1790104,1.0845413,0.588871
3.2407956,1.4197314,0.48825204
3.2398143,1.3298149,0.46012515
3.34721,0.88508165,0.43969953
2.9185567,1.6401118,0.4902321
2.9669106,1.1296146,0.50881124
3.0600586,1.2971507,0.5246396
3.0835392,1.0332115,0.43583724
3.1504922,0.9190864,0.5000984
3.174973,0.6419239,0.3988555
3.2885528,0.9949499,0.5071582
3.0629215,0.9207877,0.480488
2.9273148,1.4042697,0.535768
3.1879709,0.8618275,0.4358647
3.0700288,1.0467666,0.40395516
3.2403924,1.2084751,0.38911566
2.8964028,2.0166302,0.5627191
3.389089,0.9560231,0.40627092
3.5128522,0.5995185,0.5150913
3.009663,1.064306,0.44467115
3.0960882,1.1820394,0.44094747
3.1529977,1.4324422,0.39997607
3.0742126,0.7774899,0.5425419
3.1332471,1.36218,0.42874253
3.3273025,0.8393395,0.5069598
2.9981053,0.9295527,0.49247637
3.123946,1.2000053,0.47650722
3.2854364,0.6449151,0.4655351
3.2743418,0.92386246,0.44878373
3.0419424,0.7603638,0.35114294
3.284091,0.6104983,0.4843961
3.0590944,0.9754915,0.41076198
3.0694497,1.0324411,0.41968918
3.0998464,0.72775334,0.5457074
3.460319,0.62813246,0.47324276
3.081585,0.7845534,0.398802
3.1810238,1.0013167,0.38377374
3.2936697,1.1384947,0.46350938
3.0731745,0.9245627,0.41456687
3.3314776,0.53079545,0.46963757
3.1851432,1.097465,0.4803341
2.9965868,1.3427696,0.57130075
3.11343,1.6289316,0.523815
3.2121217,1.0779746,0.43289718
2.7696433,1.1302893,0.46885824
3.416595,1.0221531,0.52555513
3.2562897,1.020708,0.506935
3.128084,0.85621154,0.5031199
3.1824992,1.4650841,0.5939604
3.41401,1.1554761,0.62521887
2.9235706,1.2415074,0.48905534
3.2231483,1.224234,0.5351751
3.0855832,1.6562936,0.52586156
2.979928,1.2250532,0.5958553
3.307563,1.0762908,0.57037866
3.3141193,0.70816374,0.42856926
3.2134905,0.7463479,0.43643555
3.5060244,0.87843573,0.50924367
2.8844223,0.8181885,0.427629
2.699833,1.0540274,0.53944904
3.1321173,1.2259636,0.43700343
3.008884,1.3224647,0.52764904
3.1724908,1.0633295,0.44821304
3.020906,2.0059993,0.61641526
3.1820292,0.94628,0.38135514
3.1432774,1.1830174,0.39852968
3.55936,0.74421877,0.5269157
3.05479,0.87847185,0.4699614
2.856773,1.1175741,0.5695959
2.932117,1.5492294,0.51217836
3.0327604,1.082807,0.31444713
3.1875303,1.021294,0.43129987
2.8536084,1.1282227,0.5147601
3.1439996,0.8881886,0.42507285
2.9644523,1.3076522,0.4977884
2.9106412,1.5331978,0.54889643
3.0802379,1.0677944,0.6176334
3.0230932,1.3761698,0.50561273
3.2434587,0.9347039,0.48272216
3.2879562,0.91598964,0.43859833
3.069459,1.1784256,0.55421245
3.207581,1.2404389,0.5076591
3.0696466,1.1171501,0.4795889
3.0218353,1.4655554,0.5335742
2.9637525,1.6570145,0.4656763
3.2374382,1.7548763,0.5471849
3.0212502,1.074515,0.41250935
3.046683,1.0846117,0.49376133
3.2122154,1.7137239,0.40893227
3.1539104,0.7716927,0.465864
2.8010626,0.72414625,0.43030542
2.9095695,1.2014453,0.54388446
3.4589787,1.0075606,0.52919745
3.0194573,1.0779486,0.48321718
3.238018,0.7193553,0.4066066
2.880863,1.0418422,0.40655744
3.195412,0.89746845,0.47538888
3.156513,1.295485,0.4902371
3.0240917,0.7640448,0.4350998
3.0254035,0.8889909,0.4160208
3.4854984,1.0421867,0.5071511
3.172747,0.8082047,0.45895076
3.5599537,0.866654,0.48260635
3.0905037,1.6913353,0.481377
2.969929,1.454951,0.5224721
3.0847669,1.0256019,0.43658185
2.8851414,1.2518495,0.5495955
3.3169053,0.9077976,0.5869889
3.0398915,0.99524415,0.41987276
2.8957863,1.1713473,0.46898502
3.4054759,1.2008113,0.63460004
3.0803893,0.76173896,0.44715294
3.1015286,1.1333414,0.515867
3.2273219,1.2818911,0.4746784
3.4763227,0.842523,0.46562278
3.2991133,1.037999,0.5479068
3.098505,1.1886269,0.45796812
3.0710301,1.7863661,0.52011776
2.9947114,1.1072587,0.48864335
2.9559965,1.0483669,0.50545335
3.1971164,1.1136836,0.5723895
2.9612617,1.3095982,0.6023529
3.2189813,0.9115198,0.40036374
2.9490585,0.9219304,0.3968953
3.3388,1.0646225,0.5166883
3.2584145,1.5620433,0.57056254
3.0624104,1.0273547,0.4695172
3.1037405,1.2533265,0.46529055
3.356898,0.75811976,0.4841776
2.749009,0.85665774,0.49185964
3.2854958,1.062852,0.58230853
2.907243,1.0274575,0.45736107
3.1512425,0.8495041,0.48380542
3.2142916,1.0810825,0.5180145
3.247654,1.1613859,0.5600686
3.3027864,1.0705564,0.5120243
3.0905926,0.99539816,0.37192884
3.0329084,1.499787,0.5344431
3.3127065,0.6393177,0.46038616
3.164341,0.72329116,0.4374444
3.0072143,1.5101025,0.6259401
3.027809,1.0568022,0.4438184
3.1289134,1.1648736,0.56981647
2.8368404,1.2603278,0.5132375
3.1942465,1.2229749,0.5760042
3.2245016,1.2254432,0.71393573
3.3363893,1.183631,0.5663259
3.3795257,0.870911,0.45355958
2.9550514,0.95494854,0.4828517
3.4973505,1.0803295,0.5705254
3.1801353,1.2293085,0.49260405
3.1895337,1.2203708,0.49736336
2.8600664,1.1587692,0.53921974
3.1570652,1.1120493,0.6238595
3.0332086,1.0020785,0.49088472
2.9672618,1.4560987,0.4374734
3.427568,0.84988594,0.4641646
3.4400976,1.254269,0.7236099
3.2544599,0.93353534,0.4256909
3.1065273,1.69706,0.48109773
2.7880626,1.513941,0.47538424
3.0550218,0.7938168,0.48629174
3.1765265,1.0069376,0.54673815
3.3113332,0.8728323,0.4001086
3.199809,1.2928575,0.51769435
3.2553613,0.6617272,0.44334537
3.1232378,1.4579499,0.48482814
3.122027,0.7334414,0.47171053
3.2209694,0.69988286,0.48310208
3.0027137,1.0967155,0.41314554
2.9261756,1.2050631,0.50705254
3.1871762,1.3229691,0.38243788
3.182702,0.8872111,0.5464835
3.2921195,0.9462657,0.4627393
3.3258579,0.95407903,0.6167959
3.132184,1.1379833,0.40869492
3.2797008,0.6425139,0.48914954
3.1204844,1.564568,0.5733013
3.161334,1.2057574,0.58317614
2.9389932,0.9128979,0.43288165
3.400237,0.8964863,0.51449054
2.9366496,1.2800325,0.39507353
